Iteration,Step,Inverter,Other,Total
0,None,16,14,32
1,InvProp,8,14,24
,TrivRep,8,14,24
,Maj-1,8,14,24
,Dist-1,8,14,24
,Assoc,8,14,24
,CompAss,8,14,24
,Relev,9,14,25
,Subst,9,14,25
,Maj-2,9,14,25
,Dist-2,9,14,25
2,InvProp,9,14,25
,TrivRep,9,14,25
,Maj-1,9,14,25
,Dist-1,9,14,25
,Assoc,9,14,25
,CompAss,9,14,25
,Relev,9,14,25
,Subst,9,14,25
,Maj-2,9,14,25
,Dist-2,9,14,25
3,InvProp,9,14,25
,TrivRep,9,14,25
,Maj-1,9,14,25
,Dist-1,9,14,25
,Assoc,9,14,25
,CompAss,9,14,25
,Relev,9,14,25
,Subst,9,14,25
,Maj-2,9,14,25
,Dist-2,9,14,25
4,InvProp,9,14,25
,TrivRep,9,14,25
,Maj-1,9,14,25
,Dist-1,9,14,25
,Assoc,9,14,25
,CompAss,9,14,25
,Relev,9,14,25
,Subst,9,14,25
,Maj-2,9,14,25
,Dist-2,9,14,25
5,InvProp,9,14,25
,TrivRep,9,14,25
,Maj-1,9,14,25
,Dist-1,9,14,25
,Assoc,9,14,25
,CompAss,9,14,25
,Relev,9,14,25
,Subst,12,18,32
,Maj-2,12,16,30
,Dist-2,11,16,29
6,InvProp,11,16,29
,TrivRep,11,16,29
,Maj-1,11,16,29
,Dist-1,11,16,29
,Assoc,11,16,29
,CompAss,11,16,29
,Relev,11,16,29
,Subst,11,16,29
,Maj-2,11,16,29
,Dist-2,10,16,28
7,InvProp,10,16,28
,TrivRep,10,16,28
,Maj-1,10,16,28
,Dist-1,10,16,28
,Assoc,10,16,28
,CompAss,10,16,28
,Relev,10,16,28
,Subst,10,16,28
,Maj-2,10,16,28
,Dist-2,10,16,28
8,InvProp,10,16,28
,TrivRep,10,16,28
,Maj-1,10,16,28
,Dist-1,10,16,28
,Assoc,10,16,28
,CompAss,10,16,28
,Relev,10,16,28
,Subst,10,16,28
,Maj-2,10,16,28
,Dist-2,10,16,28
9,InvProp,10,16,28
,TrivRep,10,16,28
,Maj-1,10,16,28
,Dist-1,10,16,28
,Assoc,10,16,28
,CompAss,10,16,28
,Relev,11,16,29
,Subst,11,16,29
,Maj-2,11,15,28
,Dist-2,11,15,28
10,InvProp,11,15,28
,TrivRep,11,15,28
,Maj-1,11,15,28
,Dist-1,11,15,28
,Assoc,11,15,28
,CompAss,11,15,28
,Relev,11,15,28
,Subst,11,15,28
,Maj-2,11,15,28
,Dist-2,11,15,28
11,InvProp,11,15,28
,TrivRep,11,15,28
,Maj-1,11,15,28
,Dist-1,11,15,28
,Assoc,11,15,28
,CompAss,11,15,28
,Relev,11,15,28
,Subst,11,15,28
,Maj-2,11,14,27
,Dist-2,11,14,27
12,InvProp,11,14,27
,TrivRep,11,14,27
,Maj-1,11,14,27
,Dist-1,11,14,27
,Assoc,11,14,27
,CompAss,11,14,27
,Relev,11,14,27
,Subst,11,14,27
,Maj-2,11,14,27
,Dist-2,11,14,27
13,InvProp,11,14,27
,TrivRep,11,14,27
,Maj-1,11,14,27
,Dist-1,11,14,27
,Assoc,11,14,27
,CompAss,11,14,27
,Relev,11,14,27
,Subst,11,14,27
,Maj-2,11,14,27
,Dist-2,11,14,27
14,InvProp,11,14,27
,TrivRep,11,14,27
,Maj-1,11,14,27
,Dist-1,11,14,27
,Assoc,11,14,27
,CompAss,11,14,27
,Relev,11,14,27
,Subst,11,14,27
,Maj-2,11,14,27
,Dist-2,11,14,27
15,InvProp,11,14,27
,TrivRep,11,14,27
,Maj-1,11,14,27
,Dist-1,11,14,27
,Assoc,11,14,27
,CompAss,11,14,27
,Relev,11,14,27
,Subst,19,20,41
,Maj-2,19,20,41
,Dist-2,19,20,41
16,InvProp,19,20,41
,TrivRep,19,20,41
,Maj-1,19,20,41
,Dist-1,19,20,41
,Assoc,19,20,41
,CompAss,19,20,41
,Relev,19,20,41
,Subst,19,20,41
,Maj-2,19,20,41
,Dist-2,19,20,41
17,InvProp,19,20,41
,TrivRep,19,20,41
,Maj-1,19,20,41
,Dist-1,19,20,41
,Assoc,19,20,41
,CompAss,19,20,41
,Relev,19,20,41
,Subst,19,20,41
,Maj-2,19,20,41
,Dist-2,19,20,41
18,InvProp,19,20,41
,TrivRep,19,20,41
,Maj-1,19,20,41
,Dist-1,19,20,41
,Assoc,19,20,41
,CompAss,19,20,41
,Relev,19,20,41
,Subst,19,20,41
,Maj-2,19,20,41
,Dist-2,19,20,41
19,InvProp,19,20,41
,TrivRep,19,20,41
,Maj-1,19,20,41
,Dist-1,19,20,41
,Assoc,19,20,41
,CompAss,19,20,41
,Relev,19,20,41
,Subst,23,24,49
,Maj-2,23,24,49
,Dist-2,23,24,49
20,InvProp,23,24,49
,TrivRep,24,24,50
,Maj-1,24,24,50
,Dist-1,24,24,50
,Assoc,24,24,50
,CompAss,24,24,50
,Relev,24,24,50
,Subst,24,24,50
,Maj-2,24,24,50
,Dist-2,23,24,49
21,InvProp,23,24,49
,TrivRep,23,24,49
,Maj-1,23,24,49
,Dist-1,23,24,49
,Assoc,23,24,49
,CompAss,23,24,49
,Relev,23,24,49
,Subst,23,24,49
,Maj-2,23,24,49
,Dist-2,23,24,49
22,InvProp,23,24,49
,TrivRep,23,24,49
,Maj-1,23,24,49
,Dist-1,23,24,49
,Assoc,23,24,49
,CompAss,23,24,49
,Relev,23,24,49
,Subst,23,24,49
,Maj-2,23,24,49
,Dist-2,23,24,49
23,InvProp,23,24,49
,TrivRep,23,24,49
,Maj-1,23,24,49
,Dist-1,23,24,49
,Assoc,23,24,49
,CompAss,23,24,49
,Relev,23,24,49
,Subst,23,24,49
,Maj-2,23,24,49
,Dist-2,23,24,49
24,InvProp,23,24,49
,TrivRep,23,24,49
,Maj-1,23,24,49
,Dist-1,23,24,49
,Assoc,23,24,49
,CompAss,23,24,49
,Relev,23,24,49
,Subst,23,24,49
,Maj-2,23,24,49
,Dist-2,23,24,49
25,InvProp,23,24,49
,TrivRep,23,24,49
,Maj-1,23,24,49
,Dist-1,23,24,49
,Assoc,23,24,49
,CompAss,23,24,49
,Relev,23,24,49
,Subst,23,24,49
,Maj-2,23,24,49
,Dist-2,23,24,49
26,InvProp,23,24,49
,TrivRep,23,24,49
,Maj-1,23,24,49
,Dist-1,23,24,49
,Assoc,23,24,49
,CompAss,23,24,49
,Relev,23,24,49
,Subst,30,30,62
,Maj-2,30,30,62
,Dist-2,30,30,62
27,InvProp,30,30,62
,TrivRep,30,30,62
,Maj-1,30,30,62
,Dist-1,30,30,62
,Assoc,30,30,62
,CompAss,30,30,62
,Relev,30,30,62
,Subst,30,30,62
,Maj-2,30,30,62
,Dist-2,30,30,62
28,InvProp,30,30,62
,TrivRep,30,30,62
,Maj-1,30,30,62
,Dist-1,30,30,62
,Assoc,30,30,62
,CompAss,30,30,62
,Relev,30,30,62
,Subst,30,30,62
,Maj-2,30,30,62
,Dist-2,30,30,62
29,InvProp,30,30,62
,TrivRep,30,30,62
,Maj-1,30,30,62
,Dist-1,30,30,62
,Assoc,30,30,62
,CompAss,30,30,62
,Relev,30,30,62
,Subst,30,30,62
,Maj-2,30,30,62
,Dist-2,30,30,62
30,InvProp,30,30,62
,TrivRep,30,30,62
,Maj-1,30,30,62
,Dist-1,30,30,62
,Assoc,30,30,62
,CompAss,30,30,62
,Relev,30,30,62
,Subst,30,30,62
,Maj-2,30,30,62
,Dist-2,30,30,62
31,InvProp,30,30,62
,TrivRep,30,30,62
,Maj-1,30,30,62
,Dist-1,30,30,62
,Assoc,30,30,62
,CompAss,30,30,62
,Relev,30,30,62
,Subst,30,30,62
,Maj-2,30,30,62
,Dist-2,30,30,62
32,InvProp,30,30,62
,TrivRep,30,30,62
,Maj-1,30,30,62
,Dist-1,30,30,62
,Assoc,30,30,62
,CompAss,30,30,62
,Relev,30,30,62
,Subst,32,35,69
,Maj-2,32,33,67
,Dist-2,30,32,64
33,InvProp,30,32,64
,TrivRep,30,32,64
,Maj-1,30,32,64
,Dist-1,30,32,64
,Assoc,30,32,64
,CompAss,30,32,64
,Relev,30,32,64
,Subst,30,32,64
,Maj-2,30,32,64
,Dist-2,30,32,64
34,InvProp,30,32,64
,TrivRep,30,32,64
,Maj-1,30,32,64
,Dist-1,30,32,64
,Assoc,30,32,64
,CompAss,30,32,64
,Relev,30,32,64
,Subst,30,32,64
,Maj-2,30,32,64
,Dist-2,30,32,64
35,InvProp,30,32,64
,TrivRep,30,32,64
,Maj-1,30,32,64
,Dist-1,30,32,64
,Assoc,30,32,64
,CompAss,30,32,64
,Relev,31,32,65
,Subst,31,32,65
,Maj-2,31,32,65
,Dist-2,31,32,65
36,InvProp,31,32,65
,TrivRep,31,32,65
,Maj-1,31,32,65
,Dist-1,31,32,65
,Assoc,31,32,65
,CompAss,31,32,65
,Relev,31,32,65
,Subst,31,32,65
,Maj-2,31,32,65
,Dist-2,31,32,65
37,InvProp,31,32,65
,TrivRep,31,32,65
,Maj-1,31,32,65
,Dist-1,31,32,65
,Assoc,31,32,65
,CompAss,31,32,65
,Relev,31,32,65
,Subst,31,32,65
,Maj-2,31,32,65
,Dist-2,31,32,65
38,InvProp,31,32,65
,TrivRep,31,32,65
,Maj-1,31,32,65
,Dist-1,31,32,65
,Assoc,31,32,65
,CompAss,31,32,65
,Relev,31,32,65
,Subst,31,32,65
,Maj-2,31,32,65
,Dist-2,31,32,65
39,InvProp,31,32,65
,TrivRep,31,32,65
,Maj-1,31,32,65
,Dist-1,31,32,65
,Assoc,31,32,65
,CompAss,31,32,65
,Relev,31,32,65
,Subst,38,38,78
,Maj-2,38,38,78
,Dist-2,38,38,78
40,InvProp,38,38,78
,TrivRep,38,38,78
,Maj-1,38,38,78
,Dist-1,38,38,78
,Assoc,38,38,78
,CompAss,38,38,78
,Relev,38,38,78
,Subst,38,38,78
,Maj-2,38,38,78
,Dist-2,38,38,78
41,InvProp,38,38,78
,TrivRep,38,38,78
,Maj-1,38,38,78
,Dist-1,38,38,78
,Assoc,38,38,78
,CompAss,38,38,78
,Relev,38,38,78
,Subst,38,38,78
,Maj-2,38,38,78
,Dist-2,38,38,78
42,InvProp,38,38,78
,TrivRep,38,38,78
,Maj-1,38,38,78
,Dist-1,38,38,78
,Assoc,38,38,78
,CompAss,38,38,78
,Relev,39,38,79
,Subst,39,38,79
,Maj-2,39,38,79
,Dist-2,38,38,78
43,InvProp,38,38,78
,TrivRep,38,38,78
,Maj-1,38,38,78
,Dist-1,38,38,78
,Assoc,38,38,78
,CompAss,38,38,78
,Relev,38,38,78
,Subst,38,38,78
,Maj-2,38,38,78
,Dist-2,38,38,78
44,InvProp,38,38,78
,TrivRep,38,38,78
,Maj-1,38,38,78
,Dist-1,38,38,78
,Assoc,38,38,78
,CompAss,38,38,78
,Relev,38,38,78
,Subst,38,38,78
,Maj-2,38,38,78
,Dist-2,38,38,78
45,InvProp,38,38,78
,TrivRep,38,38,78
,Maj-1,38,38,78
,Dist-1,38,38,78
,Assoc,38,38,78
,CompAss,38,38,78
,Relev,38,38,78
,Subst,38,38,78
,Maj-2,38,38,78
,Dist-2,38,38,78
46,InvProp,38,38,78
,TrivRep,38,38,78
,Maj-1,38,38,78
,Dist-1,38,38,78
,Assoc,38,38,78
,CompAss,38,38,78
,Relev,38,38,78
,Subst,45,44,91
,Maj-2,45,44,91
,Dist-2,45,44,91
47,InvProp,45,44,91
,TrivRep,45,44,91
,Maj-1,45,44,91
,Dist-1,45,44,91
,Assoc,45,44,91
,CompAss,45,44,91
,Relev,45,44,91
,Subst,45,44,91
,Maj-2,45,44,91
,Dist-2,45,44,91
48,InvProp,45,44,91
,TrivRep,45,44,91
,Maj-1,45,44,91
,Dist-1,45,44,91
,Assoc,45,44,91
,CompAss,45,44,91
,Relev,45,44,91
,Subst,45,44,91
,Maj-2,45,44,91
,Dist-2,45,44,91
49,InvProp,45,44,91
,TrivRep,45,44,91
,Maj-1,45,44,91
,Dist-1,45,44,91
,Assoc,45,44,91
,CompAss,45,44,91
,Relev,45,44,91
,Subst,45,44,91
,Maj-2,45,44,91
,Dist-2,45,44,91
50,InvProp,45,44,91
,TrivRep,45,44,91
,Maj-1,45,44,91
,Dist-1,45,44,91
,Assoc,45,44,91
,CompAss,45,44,91
,Relev,45,44,91
,Subst,45,44,91
,Maj-2,45,44,91
,Dist-2,45,44,91
51,InvProp,45,44,91
,TrivRep,45,44,91
,Maj-1,45,44,91
,Dist-1,45,44,91
,Assoc,45,44,91
,CompAss,45,44,91
,Relev,45,44,91
,Subst,62,54,118
,Maj-2,62,54,118
,Dist-2,62,54,118
52,InvProp,62,54,118
,TrivRep,62,54,118
,Maj-1,62,54,118
,Dist-1,62,54,118
,Assoc,62,54,118
,CompAss,62,54,118
,Relev,62,54,118
,Subst,62,54,118
,Maj-2,62,54,118
,Dist-2,62,54,118
53,InvProp,62,54,118
,TrivRep,62,54,118
,Maj-1,62,54,118
,Dist-1,62,54,118
,Assoc,62,54,118
,CompAss,62,54,118
,Relev,62,54,118
,Subst,62,54,118
,Maj-2,62,54,118
,Dist-2,62,54,118
54,InvProp,62,54,118
,TrivRep,62,54,118
,Maj-1,62,54,118
,Dist-1,62,54,118
,Assoc,62,54,118
,CompAss,62,54,118
,Relev,62,54,118
,Subst,62,54,118
,Maj-2,62,54,118
,Dist-2,62,54,118
55,InvProp,62,54,118
,TrivRep,62,54,118
,Maj-1,62,54,118
,Dist-1,62,54,118
,Assoc,62,54,118
,CompAss,62,54,118
,Relev,62,54,118
,Subst,62,54,118
,Maj-2,62,54,118
,Dist-2,62,54,118
56,InvProp,62,54,118
,TrivRep,62,54,118
,Maj-1,62,54,118
,Dist-1,62,54,118
,Assoc,62,54,118
,CompAss,62,54,118
,Relev,62,54,118
,Subst,62,54,118
,Maj-2,62,54,118
,Dist-2,62,54,118
57,InvProp,62,54,118
,TrivRep,62,54,118
,Maj-1,62,54,118
,Dist-1,62,54,118
,Assoc,62,54,118
,CompAss,62,54,118
,Relev,62,54,118
,Subst,95,72,169
,Maj-2,95,72,169
,Dist-2,95,72,169
58,InvProp,95,72,169
,TrivRep,95,72,169
,Maj-1,95,72,169
,Dist-1,95,72,169
,Assoc,95,72,169
,CompAss,95,72,169
,Relev,95,72,169
,Subst,95,72,169
,Maj-2,95,72,169
,Dist-2,95,72,169
59,InvProp,95,72,169
,TrivRep,95,72,169
,Maj-1,95,72,169
,Dist-1,95,72,169
,Assoc,95,72,169
,CompAss,95,72,169
,Relev,95,72,169
,Subst,95,72,169
,Maj-2,95,72,169
,Dist-2,95,72,169
60,InvProp,95,72,169
,TrivRep,95,72,169
,Maj-1,95,72,169
,Dist-1,95,72,169
,Assoc,95,72,169
,CompAss,95,72,169
,Relev,95,72,169
,Subst,95,72,169
,Maj-2,95,72,169
,Dist-2,95,72,169
61,InvProp,95,72,169
,TrivRep,95,72,169
,Maj-1,95,72,169
,Dist-1,95,72,169
,Assoc,95,72,169
,CompAss,95,72,169
,Relev,95,72,169
,Subst,105,80,187
,Maj-2,105,80,187
,Dist-2,105,80,187
62,InvProp,105,80,187
,TrivRep,105,80,187
,Maj-1,105,80,187
,Dist-1,105,80,187
,Assoc,105,80,187
,CompAss,105,80,187
,Relev,105,80,187
,Subst,105,80,187
,Maj-2,105,80,187
,Dist-2,105,80,187
63,InvProp,105,80,187
,TrivRep,105,80,187
,Maj-1,105,80,187
,Dist-1,105,80,187
,Assoc,105,80,187
,CompAss,105,80,187
,Relev,105,80,187
,Subst,105,80,187
,Maj-2,105,80,187
,Dist-2,105,80,187
64,InvProp,105,80,187
,TrivRep,105,80,187
,Maj-1,105,80,187
,Dist-1,105,80,187
,Assoc,105,80,187
,CompAss,105,80,187
,Relev,105,80,187
,Subst,105,80,187
,Maj-2,105,80,187
,Dist-2,105,80,187
65,InvProp,105,80,187
,TrivRep,105,80,187
,Maj-1,105,80,187
,Dist-1,105,80,187
,Assoc,105,80,187
,CompAss,105,80,187
,Relev,106,80,188
,Subst,118,88,208
,Maj-2,118,88,208
,Dist-2,118,88,208
66,InvProp,118,88,208
,TrivRep,118,88,208
,Maj-1,118,88,208
,Dist-1,118,88,208
,Assoc,118,88,208
,CompAss,118,88,208
,Relev,118,88,208
,Subst,118,88,208
,Maj-2,118,88,208
,Dist-2,118,88,208
67,InvProp,118,88,208
,TrivRep,118,88,208
,Maj-1,118,88,208
,Dist-1,118,88,208
,Assoc,118,88,208
,CompAss,118,88,208
,Relev,118,88,208
,Subst,118,88,208
,Maj-2,118,88,208
,Dist-2,118,88,208
68,InvProp,118,88,208
,TrivRep,118,88,208
,Maj-1,118,88,208
,Dist-1,118,88,208
,Assoc,118,88,208
,CompAss,118,88,208
,Relev,118,88,208
,Subst,118,88,208
,Maj-2,118,88,208
,Dist-2,118,88,208
69,InvProp,118,88,208
,TrivRep,118,88,208
,Maj-1,118,88,208
,Dist-1,118,88,208
,Assoc,118,88,208
,CompAss,118,88,208
,Relev,118,88,208
,Subst,135,99,236
,Maj-2,135,99,236
,Dist-2,135,99,236
70,InvProp,135,99,236
,TrivRep,135,99,236
,Maj-1,135,99,236
,Dist-1,135,99,236
,Assoc,135,99,236
,CompAss,135,99,236
,Relev,135,99,236
,Subst,135,99,236
,Maj-2,135,99,236
,Dist-2,135,99,236
71,InvProp,135,99,236
,TrivRep,135,99,236
,Maj-1,135,99,236
,Dist-1,135,99,236
,Assoc,135,99,236
,CompAss,135,99,236
,Relev,135,99,236
,Subst,135,99,236
,Maj-2,135,99,236
,Dist-2,135,99,236
72,InvProp,135,99,236
,TrivRep,135,99,236
,Maj-1,135,99,236
,Dist-1,135,99,236
,Assoc,135,99,236
,CompAss,135,99,236
,Relev,135,99,236
,Subst,135,99,236
,Maj-2,135,99,236
,Dist-2,135,99,236
73,InvProp,135,99,236
,TrivRep,135,99,236
,Maj-1,135,99,236
,Dist-1,135,99,236
,Assoc,135,99,236
,CompAss,135,99,236
,Relev,136,99,237
,Subst,143,105,250
,Maj-2,143,105,250
,Dist-2,143,105,250
74,InvProp,143,105,250
,TrivRep,143,105,250
,Maj-1,143,105,250
,Dist-1,143,105,250
,Assoc,143,105,250
,CompAss,143,105,250
,Relev,143,105,250
,Subst,143,105,250
,Maj-2,143,105,250
,Dist-2,143,105,250
75,InvProp,143,105,250
,TrivRep,143,105,250
,Maj-1,143,105,250
,Dist-1,143,105,250
,Assoc,143,105,250
,CompAss,143,105,250
,Relev,143,105,250
,Subst,143,105,250
,Maj-2,143,105,250
,Dist-2,143,105,250
76,InvProp,143,105,250
,TrivRep,143,105,250
,Maj-1,143,105,250
,Dist-1,143,105,250
,Assoc,143,105,250
,CompAss,143,105,250
,Relev,143,105,250
,Subst,143,105,250
,Maj-2,143,105,250
,Dist-2,143,105,250
77,InvProp,143,105,250
,TrivRep,143,105,250
,Maj-1,143,105,250
,Dist-1,143,105,250
,Assoc,143,105,250
,CompAss,143,105,250
,Relev,143,105,250
,Subst,159,115,276
,Maj-2,159,115,276
,Dist-2,159,115,276
78,InvProp,159,115,276
,TrivRep,159,115,276
,Maj-1,159,115,276
,Dist-1,159,115,276
,Assoc,159,115,276
,CompAss,159,115,276
,Relev,159,115,276
,Subst,159,115,276
,Maj-2,159,115,276
,Dist-2,159,115,276
79,InvProp,159,115,276
,TrivRep,159,115,276
,Maj-1,159,115,276
,Dist-1,159,115,276
,Assoc,159,115,276
,CompAss,159,115,276
,Relev,159,115,276
,Subst,159,115,276
,Maj-2,159,115,276
,Dist-2,159,115,276
80,InvProp,159,115,276
,TrivRep,159,115,276
