Iteration,Step,Inverter,Other,Total
,Assoc,84,135,221
,CompAss,84,135,221
,Relev,84,135,221
,Subst,84,135,221
,Maj-2,84,135,221
,Dist-2,84,135,221
114,InvProp,84,135,221
,TrivRep,84,135,221
,Maj-1,84,135,221
,Dist-1,84,135,221
,Assoc,84,135,221
,CompAss,84,135,221
,Relev,84,135,221
,Subst,84,135,221
,Maj-2,84,135,221
,Dist-2,84,135,221
115,InvProp,84,135,221
,TrivRep,84,135,221
,Maj-1,84,135,221
,Dist-1,84,135,221
,Assoc,84,135,221
,CompAss,84,135,221
,Relev,86,135,223
,Subst,86,135,223
,Maj-2,86,135,223
,Dist-2,84,135,221
116,InvProp,84,135,221
,TrivRep,84,135,221
,Maj-1,84,135,221
,Dist-1,84,135,221
,Assoc,84,135,221
,CompAss,84,135,221
,Relev,84,135,221
,Subst,89,143,234
,Maj-2,89,143,234
,Dist-2,89,143,234
117,InvProp,89,143,234
,TrivRep,90,143,235
,Maj-1,90,143,235
,Dist-1,90,143,235
,Assoc,90,143,235
,CompAss,90,143,235
,Relev,91,143,236
,Subst,91,143,236
,Maj-2,91,143,236
,Dist-2,89,143,234
118,InvProp,89,143,234
,TrivRep,89,143,234
,Maj-1,89,143,234
,Dist-1,89,143,234
,Assoc,89,143,234
,CompAss,89,143,234
,Relev,89,143,234
,Subst,89,143,234
,Maj-2,89,143,234
,Dist-2,89,143,234
119,InvProp,89,143,234
,TrivRep,89,143,234
,Maj-1,89,143,234
,Dist-1,89,143,234
,Assoc,89,143,234
,CompAss,89,143,234
,Relev,89,143,234
,Subst,89,143,234
,Maj-2,89,143,234
,Dist-2,89,143,234
120,InvProp,89,143,234
,TrivRep,89,143,234
,Maj-1,89,143,234
,Dist-1,89,143,234
,Assoc,89,143,234
,CompAss,89,143,234
,Relev,89,143,234
,Subst,90,147,239
,Maj-2,90,146,238
,Dist-2,89,146,237
121,InvProp,89,146,237
,TrivRep,89,146,237
,Maj-1,89,146,237
,Dist-1,89,146,237
,Assoc,89,146,237
,CompAss,89,146,237
,Relev,90,146,238
,Subst,90,146,238
,Maj-2,90,146,238
,Dist-2,88,146,236
122,InvProp,88,146,236
,TrivRep,88,146,236
,Maj-1,88,146,236
,Dist-1,88,146,236
,Assoc,88,146,236
,CompAss,88,146,236
,Relev,89,146,237
,Subst,89,146,237
,Maj-2,89,146,237
,Dist-2,88,146,236
